search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
315,广州亿奇创绘商务服务有限公司,020-89209610,1877628831@qq.com,越秀区解放南路123号2501房自编2516-2518房号得到‌1、‌6、‌2等多方交叉验证,,,,,2025-07-11 19:03:04,Yes
316,广州星原文化科技股份,020-83830222,18802079347@qq.com,广州市番禺区大石街石北工业路644号(巨大创意产业园)11栋801、802、803,信息也有更新,,,,2025-07-11 19:03:51,Yes
317,广州星逸文化有限公司,020-36088801,419255816@qq.com; 1278748309@qq.com,广州市白云区鹤龙街尖彭路22号C栋401室,不同,,,,2025-07-11 19:04:38,Yes
318,广州新节奏智能科技股份有限公司,020-38240997,info@nshow.com; info@n-show.com.cn,在多个来源中都指向广州市天河区花城大道770号‌13,,,,,2025-07-11 19:05:25,Yes
319,广州童趣乐玩具厂有限公司,86-20-37591493,IAN@ARTKIDS.CN,是广州市白云区太和镇谢家庄永和路26号A、B、C栋(自主申报),,,,,2025-07-11 19:06:13,Yes
320,广州糖潮动漫科技有限公司,13502069009,13503069009@139.com,广州市荔湾区花蕾路10号1001室,曾润权,,,,2025-07-11 19:07:00,Yes
321,广州四喜人玩具有限公司,020-81019253,sixirenhr@qq.com,有三个不同版本：‌1提到长堤大马路318号铧厦商业中心906室,为骆运章,,,,2025-07-11 19:07:47,Yes
322,广州四联玩具有限公司,18026256348,7248067@qq.com,‌1和‌2都指向番禺区洛浦街地址,信息（詹新权）在,,,,2025-07-11 19:08:34,Yes
323,广州市添铭意贸易有限公司,020-81243108,384129468@qq.com,‌1、‌2和‌3都明确提到公司地址是广州市越秀区东风西路187号706房,陈文霞,,,,2025-07-11 19:09:21,Yes
324,广州市久游动漫科技有限公司,020-31192833,info@gz9u.com; 2321518085@qq.com,在广州市番禺区南村镇坑头东线路二横路9号,余计强和200万,,,,2025-07-11 19:10:08,Yes
325,广州市缙华磁性材料有限公司,020-36300519,info@magtrust.com,在多个结果里都指向白云区黄石东路/黄园路一带‌12,代表始终是宋跃卫,,,,2025-07-11 19:10:55,Yes
326,广州融恩文化发展有限公司,18922103550,18922103550@qq.com,‌23六份独立信源都确认位于广州市天河区建中路64,,,,,2025-07-11 19:11:43,Yes
327,广州普肇贸易有限公司,,,和实体经营地址要区分标注；二是电商平台链接优先提供最新且高可信度的；三是电话号码只取工商注册信息核实的号码,是马坚廷,,,,2025-07-11 19:12:30,Yes
328,广州沛通玩具有限公司,13534079880,13826469153@163.com,‌：广州市越秀区解放南路123号10D、10C自编1005-1009自编A13（集群企业）‌13,,,,,2025-07-11 19:13:17,Yes
329,广州叻猫动漫文化有限公司,020-37304282,25383852@qq.com; youxiang@123.com,在广州市荔湾区人民中路555号1221室（仅限办公）,王玉仪,,,,2025-07-11 19:14:04,Yes
330,广州番禺奇幻玩具有限公司,020-34912618,zxiao@acctron.net.cn; zxia@acctron.net.cn; 717491310@qq.com; 1074972341@qq.com,在多个来源中保持一致：广州市南沙区东涌镇太石工业区标准工业园厂房3号1-3层,,,,,2025-07-11 19:14:51,Yes
331,广州创亚科技有限公司,13509299569,13509299569@qq.com,‌：广州市花都区花都永发路16号1栋1001房‌12,骆文辉,,,,2025-07-11 19:15:38,Yes
332,广州创曦玩具有限公司,020-81054605,ella@sampartners.com.cn,明确是广州市荔湾区中山七路65号富邦中心的2210-2211室‌12,独资企业,,,,2025-07-11 19:16:26,Yes
333,广州布桐布趣文化有限公司,18520594133,372952018@qq.com,广州布桐布趣文化有限公司对外投资企业查询 - 天眼查,代表、地址等,,,,2025-07-11 19:17:13,Yes
334,广州贝斯乐游乐设备有限公司,13922401608,1261940508@qq.com; 287750751@qq.com,是广州市番禺区沙湾街福涌村福正东街2号2栋,代表和成立时间等,,,,2025-07-11 19:18:00,Yes
335,广州艾考企业信息咨询有限公司,020-81030389,hr.admin@askideagroup.com; 66568264@qq.com; maggie.li@askideagroup.com,广州市荔湾区周门路18号广州设计港203室,或高管,,,,2025-07-11 19:18:47,Yes
336,广西南宁聚象数字科技有限公司,0771-5384355,84426971@qq.com; 729642351@qq.com; lxj@jx3d.cn,广西南宁市青秀区民族大道92-1号新城国际20楼2009室‌23,是梁晓静,,,,2025-07-11 19:19:34,Yes
337,广腾玩具有限公司,0768-2306719,,‌：广东省潮州市湘桥区凤山村新洋路西侧柑桔园（工业区B区一幢工业楼第九楼）‌2,肖齐同时控制陶瓷,,,,2025-07-11 19:20:21,Yes
338,广东振丰科教玩具有限公司,0754-86380558,chzfgm@163.com; sale@lozideas.com,汕头市澄海区广益街道新市区登峰路南侧‌23,陈泽鑫‌23,,,,2025-07-11 19:21:09,Yes
339,广东信宇科技股份有限公司,754-85513333,tina@xq-toys.com,最核心的信息是企业官网提供的联系方式：固定电话是86-754-85513333,,,,,2025-07-11 19:21:56,Yes
340,广东新乐新科教文化股份有限公司,0754-87229600,xinlexin@vip.163.com; ad@xinlexin.com,结果6提到公司地址是汕头市澄海区莲下镇沟内工业区,王跃辉,,,,2025-07-11 19:22:43,Yes
341,广东沃马动漫玩具有限公司,0754-85852289,woma@woma.cc; 348054790@qq.com,看企业信用报告显示后者可能性更高,陈群雄‌34,,,,2025-07-11 19:23:30,Yes
342,广东伟力智能科技有限公司,0754-88093433,master@wlmodel.com; 76733630@qq.com,广东伟力智能科技有限公司 - 企业股权穿透图 - 企业关系信息查询 - 爱企查,信息也有分歧：‌,,,,2025-07-11 19:24:17,Yes
343,广东童年之家实业有限公司,13005864218,924@qq.com; 3328152905@qq.com,‌：清远市清城区石角镇广州(清远)产业转移工业园创新路7号（邮编：511545）‌13,,,,,2025-07-11 19:25:04,Yes
344,广东双鹰玩具实业有限公司,0754-85701666,3004326383@doubleeagle.cc; export@doubleeagle.cc,"信息比较统一：所有提及地址的搜索结果‌15都指向""汕头市澄海区兴达工业区""",,,,,2025-07-11 19:25:51,Yes
345,广东盛隆玩具实业有限公司,0754-83250111,.vivian@shenglongtoys.cn; 362685061@qq.com,广东盛隆玩具实业有限公司 聯絡資料,、电话、邮箱、官,,,,2025-07-11 19:26:39,Yes
346,广东胜雄玩具实业有限公司,0754-85864028,2853227151@qq.com; shengxiongtoys@163.com,"信息存在两个版本的问题：搜索结果‌5和‌6提到""文冠路北侧怀汉路中段""",,,,,2025-07-11 19:27:26,Yes
347,广东省揭阳市试验区瑞祥玩具厂,0754-86322909,,"后更新为""揭阳市榕城区京冈街道中心路西、西五横路南""‌23",‌1,,,,2025-07-11 19:28:13,Yes
348,广东青艺智造文化有限公司,85334828,002@sinovan.net,关于广东青艺智造文化有限公司玩具生产项目《建设项目环境影响报告表》审批前公示,,,,,2025-07-11 19:29:00,Yes
349,广东美业电子科技有限公司,0754-85897030,103825878717@139.com; 08@yahoo.cn; oys@126.com; 13825878717@139.com,‌1：提供电话0754-85897030、邮箱13825878717@139.com、地址汕头市澄海区广益登峰路广峰工业区,,,,,2025-07-11 19:29:47,Yes
350,广东美橙玩具科技有限公司,0663-3290811,sales@chinatoytoy.com,广东省揭阳市揭东经济开发区迎宾路,,,,,2025-07-11 19:30:35,Yes
351,广东利懋科技有限公司,0754-85635027,1850898305@qq.com,‌：广东省汕头市澄海区澄华街道美埭工业区沙坝墘（滨江路尾）‌13,‌：张壮彬‌45,,,,2025-07-11 19:31:22,Yes
352,广东乐博士教育装备有限公司,020-89629146,3002737612@qq.com,信息最统一的是广州市海珠区宸悦路26号(G-2栋)510房‌12,,,,,2025-07-11 19:32:09,Yes
353,广东可儿玩具有限公司,0757-86307783,604478842@qq.com; fd@kurhn.com; 2880615202@qq.com,在佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼十一楼1102单元,是黄金侠,,,,2025-07-11 19:32:56,Yes
354,广东凯利达科技有限公司,852-36925418,kaliti13@kaliti.com; kaliti56@kaliti.com; sales@kimyon.com.hk; kaliti@kaliti.com; 411592805@qq.com,是广州新港中路456号纵横公寓1634室,,,,,2025-07-11 19:33:43,Yes
355,广东金奇进出口有限公司,0754-5168819,DONGHONG@163.com; 53347922@qq.com,‌：广东省汕头市澄海区国道324线莲下路段金奇大厦‌12,‌：王道安‌23,,,,2025-07-11 19:34:30,Yes
356,广东揭阳市格丽达玩具厂,0663-8772518,,揭阳市榕城区格丽达玩具厂联系电话邮箱网址地址,‌：谢旭滨‌23,,,,2025-07-11 19:35:17,Yes
357,广东江门新艺塑胶制品厂,0750-6577900,,江门市新会区司前镇新艺塑料制品厂电话,及厂长）‌23,,,,2025-07-11 19:36:05,Yes
358,广东环奇电子科技有限公司,0754-85815951,hqtoys@hqtoys.com,‌：广东省汕头市澄海区城区莱美路中段凤新三路西侧‌13,‌：陈少先‌35,,,,2025-07-11 19:36:52,Yes
359,广东欢趣科技有限公司,,,是广州市天河区广园东路2193号205房,‌：黄少丹‌12,,,,2025-07-11 19:37:39,Yes
360,广东哈一代玩具股份有限公司,0769-8110-1234,hayidai@hayidai.com,‌：广东省东莞市寮步镇祥富路351号1栋101室‌2,信息和地址具有法,,,,2025-07-11 19:38:26,Yes
361,广东高乐玩具股份有限公司,0663-2378133,wxb987@163.com; info@goldloktoys.com,广东省普宁市池尾街道塘边村塘边里东片168号 ‌72,,,,,2025-07-11 19:39:13,Yes
362,广东富利时实业有限公司,0769-22889889,fairness@fairness.cn,广东富利时实业有限公司 聯絡資料,、邮箱、官网、经,,,,2025-07-11 19:40:00,Yes
363,广东飞轮科技股份有限公司,0754-85717755,feiluntoys@163.com,"高度统一指向""汕头市澄海区凤翔街道莱美工业区海升路""",‌蔡少扬‌,,,,2025-07-11 19:40:48,Yes
364,广东贝尔康幼教设施有限公司,0752-582,1450042470@qq.com,深圳办公地址在龙华区观澜街道竹园工业区26号或格澜郡商业街B栋308号‌13,,,,,2025-07-11 19:41:35,Yes
365,广东邦宝益智玩具股份有限公司,0754-88118310,598073588@qq.com; zqb@mubon.com.cn; lys@banbao.com,一致性：所有结果（‌1、‌5、‌3等）都指向汕头市金平区潮汕路金园工业城13-09片区,,,,,2025-07-11 19:42:22,Yes
366,广东奥斯尼玩具实业有限公司,0754-85892889,i@ausini.com; asini@asini.com,是广东汕头澄海广峰工业区玉潭北路,信息在多个来源有,,,,2025-07-11 19:43:09,Yes
367,高丽宝贝,,,"(中文) 浙江省丽水市云和县浮云街道城中路48号""","-""",,,,2025-07-11 19:43:56,Yes
368,港基实业有限公司,18320892123,284480942@qq.com,‌：中国(福建)自由贸易试验区厦门片区海沧新大街27号267室‌12,关联信息查找‌3,,,,2025-07-11 19:44:43,Yes
369,福州中商贸易有限公司,13599051412,13067401177@139.com,注意到‌5的地址信息更详细具体——金山工业区的办公地址附带乘车指引,,,,,2025-07-11 19:45:30,Yes
370,福州赛铃工艺品有限公司,0591-2262,476796804@qq.com,在福州市台江区上海街道工业路360号(原怡园路东侧)中央第五街1号楼22层10办公,张沛章出现在多个,,,,2025-07-11 19:46:18,Yes
371,福建省风车文化创意有限公司,0591-88026602,2402729226@qq.com,信息高度统一：福建省福州市马尾区江滨东大道68-1号蓝波湾1号楼7层05单元,许立勋‌25可直,,,,2025-07-11 19:47:05,Yes
372,福建铭塔玩具股份有限公司,18659966888,service@mingta.com,‌12——福建浦城工业园区二期6号,,,,,2025-07-11 19:47:52,Yes
373,福建茂园工艺品有限公司,0596-8627118,cqf@maestropuzzle.com,信息所有结果都指向漳州市常山华侨经济开发区溪墘管区富城路1号‌2、‌6、‌5等,吗？,,,,2025-07-11 19:48:39,Yes
374,福建蓝帽子互动娱乐科技股份有限公司,13302207600,xyy@bluehatgroup.net; 345926191@qq.com; bluehat@bluehatgroup.net,福建省福州市鼓楼区软件大道89号福州软件园C区3号楼409室,代表、电话133,,,,2025-07-11 19:49:26,Yes
375,福建东南艺术纸品股份有限公司,0594-2060109,2355727831@qq.com; 3001609293@qq.com,信息高度一致：福建省莆田市城厢区华亭镇竹林路155号在‌1、‌4、‌6等多处重复出现,‌：谢振寰,,,,2025-07-11 19:50:13,Yes
376,福安市艺园工艺品厂,15306059975,447675261@qq.com,福建省宁德市福安市阳头街道广场北路127号广益街7幢1梯A202室; 可信程度非常高（2025-06-09）,代表:缪秋景;,,,,2025-07-11 19:51:01,Yes
377,佛山市智拓星儿童用品有限公司,0757-87383650,245095008@qq.com,广东佛山三水区乐平镇中心科技工业园B区38号,叶承晖,,,,2025-07-11 19:51:48,Yes
378,佛山市长飞文具有限公司,0757-8588,806460059@qq.com,"信息：‌1、‌2、‌3、‌4等多个来源都提到""佛山市南海区官窑大岗壹(涌边田)""这个地址","""结构组织信息",,,,2025-07-11 19:52:35,Yes
379,佛山市依妈咪儿童用品有限公司,0757-2552,,信息需要交叉验证：结果1和3都指向顺德区勒流新安村委会富安工业区(一期)10-6号地块之七‌12,叶礼发,,,,2025-07-11 19:53:22,Yes
380,佛山市天衡进出口有限公司,0757-81287860,411671936@qq.com; planningmgrfs@tianhengkids.cn,是佛山市南海区桂城街道佛平三路1号金色领域广场3座3924室,,,,,2025-07-11 19:54:09,Yes
381,佛山市舜富文具有限公司,82520648,309805233@qq.com; 895153775@qq.com; lili@chinasunfun.com.cn,所有可靠来源都指向禅城区南庄镇吉利工业园新源路一路厂房‌56,梁志雄的信息,,,,2025-07-11 19:54:57,Yes
382,佛山市南海区长美玩具有限公司,0757-81090188,1215024075@qq.com,‌：佛山市南海区狮山镇官窑群岗大岗东官里公路以南（土名白母墩）自编1A厂房（可能与分支机构相关）‌34,/高管/股东,,,,2025-07-11 19:55:44,Yes
383,非凡部落(北京)科技有限公司,18600679240,52717278@qq.com,北京市朝阳区广顺南大街16号嘉美中心1115室（这是参展地址）,,,,,2025-07-11 19:56:31,Yes
384,东阳市泰康文体用品有限公司,86-0579-86366588,china-jingjing@163.com; taikangwenti@163.com,中国 浙江 义乌市 国际商贸城H区西二楼二街24134/24135/24136,陆俊彪,,,,2025-07-11 19:57:18,Yes
385,东阳奇智玩具有限公司,0579-86131122,1127662378@qq.com; kigitoys@sohu.com; 957197061@qq.com,浙江省金华市东阳市江北街道月亮湾社区小唐表9栋1号(自主申报),,,,,2025-07-11 19:58:05,Yes
386,东莞永捷塑胶制品有限公司,0769-2292870,zhaopin@wingchit.com.cn; tracyzeng@wingchit.com.cn,"变更为""东莞市石排镇东园大道石排段172号""",黄玉玲,,,,2025-07-11 19:58:52,Yes
387,东莞永辉轻胶制品有限公司,020-89010346,fanwingfc@126.com,冲突时优先采用高可信度的沿河路3号‌45,‌：张媛平‌45,,,,2025-07-11 19:59:40,Yes
388,东莞英德玩具塑胶电子有限公司,0769-22295251,zhaopin@intextoys.cn; info@intextoys.cn,"广东 东莞市 东城区温塘温周路温塘中路138号""",,,,,2025-07-11 20:00:27,Yes
389,东莞银辉玩具有限公司,0769-85551910,sltoys@silverlit.com; wt.lucky@silverlit.com,是成都市西御街8号西御大厦A座20楼B型,独资企业,,,,2025-07-11 20:01:14,Yes
390,东莞稳健印刷有限公司,0769-83795333,,但‌2的523470更具体且来自生产部门联系人,,,,,2025-07-11 20:02:01,Yes
391,东莞甜甜百利佳贸易有限公司,0769-81277277,374077958@qq.com,营业执照税号914419006964427119:东莞甜甜百利佳贸易有限公司,,,,,2025-07-11 20:02:48,Yes
392,东莞天志木制品有限公司,0769-81928168,,‌：多个来源一致给出：广东省东莞市企石镇上截村黄金积工业区（例如 ‌2、‌3、‌4、‌5、‌6、‌9）,,,,,2025-07-11 20:03:36,Yes
393,东莞太达礼品商贸有限公司,076987752466,hongshufang.mt@maycheonggroup.com.cn; 591695520@qq.com,：东莞市凤岗镇美达工业城一栋一楼；电话：076987752466；手机：15876403312；邮箱：591695520@qq.co,,,,,2025-07-11 20:04:23,Yes
394,东莞斯固迈捷教育用品有限公司,0769-83937928,,东莞斯固迈捷科技有限公司-企业工商信用信息,是邵连意,,,,2025-07-11 20:05:10,Yes
395,广东思成智能玩具有限公司,0769-26260178,service@sising.com.cn; yewen@sising.com.cn; 784899379@qq.com,万江创新路2号1栋601室（最新）和水蛇涌社区泰新路165号（旧地址）‌23,邹锦华和55人团,,,,2025-07-11 20:05:57,Yes
396,东莞市源康毛绒玩具有限公司,13826908739,2880260065@qq.com,寮步镇竹园村元英路十号在‌12反复出现,,,,,2025-07-11 20:06:44,Yes
397,东莞市宇童塑胶制品有限公司,15989622530,1601361006@qq.com,广东省东莞市茶山镇景联路10号1号楼,李基芬,,,,2025-07-11 20:07:32,Yes
398,东莞市永奇玩具科技有限公司,076982608669,financial01@fmagictoys.com,广东东莞常平镇环常南路229号503室,马旭兵,,,,2025-07-11 20:08:19,Yes
399,东莞市星鼎实业有限公司,0769-22200109,lorenna@shing-ding.com; 362380790@qq.com; 13712532928@139.com,在东莞市东城街道温竹路东城段7号1栋‌12,周庆祥关联‌25,,,,2025-07-11 20:09:06,Yes
400,东莞市欣吉富塑胶制品有限公司,13829138829,xjfevasj@163.com,东莞市凤岗镇浸校塘村环村路27号‌24,崔文芳‌910,,,,2025-07-11 20:09:53,Yes
401,东莞市威豪模型科技有限公司,13560805282,mingxia56@163.com; sales@joysway-hobby.com,"信息：多个来源都显示公司位于""东莞市万江区新村社区光辉大道141号""‌12",黄顺兴‌35,,,,2025-07-11 20:10:40,Yes
402,东莞市玩乐童话婴儿用品有限公司,13929447453,2320143671@qq.com,：茶山镇横江富江二路15号1号楼 ‌5）,王振,,,,2025-07-11 20:11:27,Yes
403,东莞市思倍客实业投资有限公司,,,是广东省东莞市南城街道宏北路18号2212室,是马丽红,,,,2025-07-11 20:12:15,Yes
404,东莞市琦佳玩具有限公司,0769-88031152,2103845880@qq.com,信息在‌23高度一致：东莞市长安镇新安社区横中路（具体门牌号有5号C栋三楼/13号509室两种表述,刘倩和邮箱210,,,,2025-07-11 20:13:02,Yes
405,东莞市奇骏玩具制衣有限公司,13421947168,70@qq.com; 122278351@qq.com,在2024年3月变更为茶山镇塘边塘督四巷7号2号楼401房‌3,在企查查‌3、天,,,,2025-07-11 20:13:49,Yes
406,东莞市其钜模型制品有限公司,13556685533,2134199378@qq.com,东莞市厚街镇河田村湖景大道南林山工业区3号之一（历史注册地）‌513,,,,,2025-07-11 20:14:36,Yes
407,东莞市品优玩具有限公司,18977711644,960@qq.com; 601@qq.com,广东省东莞市茶山镇塘角花园新村大街4号101室,陆秋凤,,,,2025-07-11 20:15:23,Yes
408,东莞市诺峰实业有限公司,0769-82036808,84798838@qq.com; suzie@zing.toys,东莞市樟木头镇金河社区金河路34号,,,,,2025-07-11 20:16:10,Yes
409,宁波贝磁玩具有限公司,13429382998,info@neoformers.com; 13429382998@qq.com,（当前主要地址）‌：浙江省宁波市奉化区经济开发区滨海新区滨港路298号A幢南面一、二楼（自主申报）‌13,‌：吕新民‌14,,,,2025-07-11 20:16:57,Yes
410,宁波傲文进出口有限公司,13777203058,24858025@qq.com; 75277245@qq.com,后期迁至海曙区聚才路（‌23）,‌：夏胜文‌41,,,,2025-07-11 20:17:45,Yes
411,宁波爱贝斯特儿童用品有限公司,13586693616,1572705536@qq.com; yuyongqing@ABST.onaliyun.com,‌：浙江省寧波東錢湖旅遊度假區梅金路3號‌35,喻永清的号码,,,,2025-07-11 20:18:32,Yes
412,宁波爱贝比贸易有限公司,0574-63935687,604081353@qq.com,信息存在新旧版本：‌2和‌1记录的慈溪市坎墩街道孙方村是早期地址,,,,,2025-07-11 20:19:19,Yes
413,南通钰乐工艺玩具有限公司,1084645365,eurofield@chntoy.com; 1084645365@qq.com,"信息反而最统一：所有含地址的搜索结果‌14都指向""江苏省南通经济技术开发区通州路20号""",代表梅萌的信息‌,,,,2025-07-11 20:20:06,Yes
414,南通天元玩具礼品有限公司,13862857808,492220118@qq.com,"""南通市海门区海门街道河海东路99号""最规范‌4",翟兵（兼任执行董,,,,2025-07-11 20:20:53,Yes
415,南通明德塑胶有限公司,0513-88592889,78820267@qq.com,江苏南通市如皋磨头工业园12-18号,,,,,2025-07-11 20:21:41,Yes
416,南通绿美佳塑胶有限公司,13584685888,254147071@qq.com; rgsptzk@126.com,(环评受理公示)南通绿美佳塑胶有限公司年产EVA复合背胶80万平方米项目,是陈晓清,,,,2025-07-11 20:22:28,Yes
417,南宁本吉教学用具有限公司,0771-4891970,service@benjikj.cn,的差异比较有趣：‌45显示沙井街道办富德村八组活动中心楼四楼,是黄俊杰,,,,2025-07-11 20:23:15,Yes
418,南京星芒文化发展有限公司,13805177575,240521003@qq.com,南京浦口浦滨路紫金浦口科技创业特别社区；‌2显示公司位于南京市秦淮区江宁路5号；‌3提到电话0255***3988但号码被隐藏；‌4给出了法定代表人陈晓鸿信息并确认了秦淮区地址；‌5补充了邮箱240521003@qq.,）、电话/邮箱、,,,,2025-07-11 20:24:02,Yes
419,南京万德游乐设备有限公司,025-57237888,wandeplay-hr@163.com; wande@wandeplay.com.cn,溧水区天生桥大道688-1号这个地址相对统一,,,,,2025-07-11 20:24:49,Yes
420,南京瑞斯汀进出口贸易有限公司,18652919180,,南京市雨花台区花神大道8号1栋502室,,,,,2025-07-11 20:25:37,Yes
421,南京金柠檬电子科技有限公司,025-86563462,,‌（2024年6月变更）：江苏省南京市江宁区东山镇科技园4号路以南营宁路3幢308室‌45,是徐子月,,,,2025-07-11 20:26:24,Yes
422,南京海蓓玩具有限公司,025-84574901,anlu@njhappytoy.com; admin@njhappy.com,"所有高可信度来源‌15都一致给出""南京市六合区雄州街道灵瑞路19号""",变更为马玉臣,,,,2025-07-11 20:27:11,Yes
423,魔石沃得(上海)文化创意有限公司,021-52690267,71816204@qq.com,上海市青浦区五厍浜路201号5幢一层A区196室,,,,,2025-07-11 20:27:58,Yes
424,漯河罗弗文具制造有限公司,0395-2682366,market@loufor.com,经济技术开发区轻工食品工业园燕山路56号,,,,,2025-07-11 20:28:45,Yes
425,龙泉市波比启智玩具有限公司,0578-40089198,404134020@qq.com,但第四条显示该企业2012年注册地址在安仁镇西溪工业区‌2,,,,,2025-07-11 20:29:33,Yes
426,龙璟印刷(深圳)有限公司,0755-29877776,2517056023@qq.com,广东省 深圳市 宝安区沙井街道新桥社区新发东路24号1、2、3、4、5、6、7、8、9、10、11、12栋”,,,,,2025-07-11 20:30:20,Yes
427,龙达电子玩具有限公司,0579-85850011,1004162003@qq.com,有三个不同表述：义乌国际商贸城G区店面‌14、福田市场二期店面‌28和上溪镇工业区‌39,,,,,2025-07-11 20:31:07,Yes
428,临沂市鑫祺晟塑胶有限公司,13285499999,,临沂市鑫祺晟塑胶有限公司 联络资料电话,,,,,2025-07-11 20:31:54,Yes
429,临沂市罗庄区鑫华玩具厂,0539-8064213,,‌地址‌：山东省临沂市罗庄区高都街道办事处西高都村‌12,为全新涛,,,,2025-07-11 20:32:41,Yes
430,临沂市罗庄区罗西塑料制品厂,0539-8512888,tianlisujiao@2008.sin.com,厂址在山东省临沂市高新区罗西街道西朱隆村,是钱胜坤,,,,2025-07-11 20:33:28,Yes
431,临沂市河东区艺久彩印厂,0539-8387711,,临沂市河东区艺久彩印厂 聯絡資料,信息在三份报告（,,,,2025-07-11 20:34:15,Yes
432,临沂康悦塑料制品有限公司,13696399676,zhangxuefu1011@163.com; 865236123@qq.com; u1011@163.com,山东省临沂市高新技术产业开发区罗西街道贾庄村946号(一址多照),张丰韬,,,,2025-07-11 20:35:03,Yes
433,临沂浩铖工艺品有限公司,(0539)3667088,404666923@qq.com; sdynwhf@163.com,临沂浩铖工艺品有限公司 聯絡資料,是王胜江,,,,2025-07-11 20:35:50,Yes
434,联合开创电子科技(深圳)有限公司,0755-82805677,PUBLIC@KYD.BNET.NET.CN,是宝安区沙井镇芙蓉工业区芙蓉四路,,,,,2025-07-11 20:36:38,Yes
435,乐高玩具(上海)有限公司,021-33394888,shirley.zheng@lego.com; tracy.guo@lego.com; zw.cc@concernchina.com,"信息需要特别注意——黄浦区天柱山路140号‌56是关联公司""上海乐高玩具有限公司""的地址",,,,,2025-07-11 20:37:26,Yes
436,乐恩教育用品(北京)有限公司,010-68236854,70133796@qq.com; lenedu@126.com,"出现在多个高可信度来源中：‌1显示""北京市海淀区白家疃尚水园1号楼6层612""",张伟‌12,,,,2025-07-11 20:38:13,Yes
437,朗晟商业(长沙)有限公司,400-800-1095,service@lasource.com.cn,信息：多条结果都指向长沙市雨花区韶山中路419号,‌：胡秀兰,,,,2025-07-11 20:39:00,Yes
438,廊坊市永贺乐器有限公司,86-0316-2577888,yonghe@lfyhyq.com,廊坊市永贺乐器股份有限公司企业发展 - 企查查,张艳,,,,2025-07-11 20:39:47,Yes
439,廊坊市斯尔福泡棉制品有限公司,0316-5898998,,‌：廊坊市广阳区新开路2-103号‌58,,,,,2025-07-11 20:40:34,Yes
440,廊坊市金杰立玩具有限公司,18531655333,55455128@qq.com,而座机号码0316-‌****‌800来自企业年报信息‌6,‌：于震‌12,,,,2025-07-11 20:41:22,Yes
441,览意科技(上海)有限公司,18682042306,bruce.song@elanview.com; .song@elanview.com,上海市闵行区中春路7001号2幢3楼C3101室,,,,,2025-07-11 20:42:09,Yes
442,蓝璞丹贸易(上海)有限公司,021-50301935,caiwu@rambutan.com.cn,最新版本是中国(上海)自由贸易试验区金沪路1228号1幢206室‌67,钟新丹的信息在‌,,,,2025-07-11 20:42:56,Yes
443,莱茵技术(上海)有限公司,021-61081188,info@tuv.com,再根據業務需求轉接專人 ‌12,,,,,2025-07-11 20:43:43,Yes
444,昆山乔坤彩印有限公司,13584979363,zx290@qiaokun.com.cn; zx110@qiaokun.com.cn,方面所有结果惊人地一致：盛希路189号（有些写作盛晞路是同音异写）‌12,,,,,2025-07-11 20:44:30,Yes
445,空天慧智(北京)科技有限公司,400-616-4616,clq@spacet.cn,信息很明确：最新登记地址是北京市朝阳区建国路15号院甲1号北岸1292三间房创意生活园区8号楼2层594‌12,‌：王力‌12,,,,2025-07-11 20:45:17,Yes
446,卡乐咪教育信息咨询(上海)有限公司,021-3224,jane@color-me.com.cn,在上海市长宁区临虹路128弄5号楼1层101-B02室,为ADAM,,,,2025-07-11 20:46:05,Yes
447,靖江宏泰玩具有限公司,13805260283,541838712@qq.com,"多个来源如‌1、‌2、‌3都明确提到公司位于""靖江市德裕路22号""",‌：郭君宏‌13,,,,2025-07-11 20:46:52,Yes
448,晋江新菱电子有限公司,0595-85790801,,所有结果都指向安海镇桥头工业区24号或新菱工业大厦‌12,吴小瑜、注册资本,,,,2025-07-11 20:47:39,Yes
449,晋江市深港电子玩具有限公司,0595-85798456,,"信息在多个高可信度来源中一致指向""晋江市安海安平开发区信安路38号""‌12",仍是柯艺山‌23,,,,2025-07-11 20:48:26,Yes
450,晋江市美尔奇儿童用品有限公司,0595-85787104,,‌：福建省泉州市晋江市安海桥头工业区5号‌9,颜嘉仪,,,,2025-07-11 20:49:13,Yes
451,晋江声乐玩具有限公司,85710011,beryl@shengletoys.com; zwtoys@yahoo.com,"方面存在两个版本：早期资料显示在""晋江市安海镇北环工业区""‌34",已变更为尤祖乐‌,,,,2025-07-11 20:50:00,Yes
452,晋江力利玩具有限公司,0595-85729118,53791865@qq.com; 8527185@hotmail.com,信息比较统一：‌23都指向晋江市安海镇兴西工业区,,,,,2025-07-11 20:50:48,Yes
453,金华市智慧轮玩具有限公司,15858908788,sales@enjoypuzzles.com; 1146059382@qq.com,在多个结果中不一致：‌1提到浙江省金华市婺城区秋滨街道石城街177号73幢5楼,是崔细林‌13,,,,2025-07-11 20:51:35,Yes
454,金华市智高彩泥有限公司,0579-89103690,,分歧：‌5和‌6都明确提到孝顺镇低田,代表任华明和相同,,,,2025-07-11 20:52:22,Yes
455,金华市小时候游乐设备厂,86-579-85289758,13757967019@139.com,浙江省金华市金东区孝顺镇低田功能区（金华市快特包装厂内）,王慧平,,,,2025-07-11 20:53:09,Yes
