search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
603,临沂市联发玩具有限公司,13854922881,clfmzp1998@cdgtw.com; 450735067@qq.com,差异：多数显示为永兴国际玩具城B区29排1号（水田路与琅琊王路交汇处）‌12,代表徐希礼本人号,,,,2025-07-11 02:46:32,Yes
604,汕头市沃迪玩具有限公司,13417069323,438186517@qq.com; 17@qq.com,汕头市澄海区澄华街道上埭泰安路东10巷2号第5楼,蔡锦明；邮箱43,,,,2025-07-11 02:47:19,Yes
605,红星服饰（深圳）有限公司,0755-33687686,accounting@rshl.com; 1203542931@qq.com,在深圳市龙华区观澜街道高尔夫大道96号402,（林倩）信息一致,,,,2025-07-11 02:48:06,Yes
606,浙江恒祥玩具有限公司,0578-7181228,hengxiang03@zjhxtoys.com,在多个来源中都明确指向龙泉市安仁镇溪西工业园区‌12,项世平,,,,2025-07-11 02:48:54,Yes
607,深圳市好写科技有限公司,13554821229,1296774973@qq.com,宝安区福永塘尾桥塘路28号福源工业区8栋2楼,叶幸东‌3,,,,2025-07-11 02:49:41,Yes
608,金比尔有限公司,0755-82388276,acc01@kingbeetoys.com; 358300158@qq.com,‌：深圳市罗湖区南湖街道东门南路3002号华都园大厦26E‌27,变更为冯小翠,,,,2025-07-11 02:50:28,Yes
609,浙江木之美婴童用品有限公司,0578-5581805,545172868@qq.com,在浙江省丽水市云和县凤凰山街道新华街274号,有王泽伟‌1和刘,,,,2025-07-11 02:51:15,Yes
610,浙江依旺玩具有限公司,,,"的搜索结果（‌15等）都指向""浙江云和县白龙山街道朝阳路19号3幢""",吴国栋,,,,2025-07-11 02:52:02,Yes
611,广东可儿文化传播有限公司,0757-86257799,info@kurhn.com; 604478842@qq.com,所有搜索结果都指向佛山南海区瀚天科技城A区8号楼十一楼1108单元（‌12）,‌：潘翠玲（执行,,,,2025-07-11 02:52:49,Yes
612,幼米科技（深圳）有限公司,453547505,453547505@qq.com,‌：深圳市龙华区龙华街道油松社区油松路兴龙富创客园大厦3层334（2024年12月迁移至此）‌34,,,,,2025-07-11 02:53:37,Yes
613,伟易达（东莞）塑胶制品有限公司,85581806,eddy_tam@vtech.com,先看几个高可信度的来源：‌1提到电话是0769开头但部分隐藏,姓名存在差异：‌,,,,2025-07-11 02:54:24,Yes
614,汕头市桥柏玩具有限公司,0754-87216539,13692075959@139.com,汕头市澄海区盐鸿镇国道324线上厝路段,林杰宏,,,,2025-07-11 02:55:11,Yes
615,汕头市澄海区青奕玩具厂,13553354999,184123098@qq.com,‌：广东省汕头市澄海区东里镇观一村水仙路东片池厝底工业区25号-5 ‌1,林俊钿,,,,2025-07-11 02:55:58,Yes
616,汕头市澄海区博诺玩具厂,,,‌: 汕头市澄海区溪南镇内厝村银东工业区银东三横路西南侧,陈斯青）,,,,2025-07-11 02:56:45,Yes
617,汕头市澄海区泽海盛玩具厂,0754-85138499,,信息要整合‌12的层级（市→区→镇→村）,陈勰泽,,,,2025-07-11 02:57:33,Yes
618,汕头市澄海区承宜玩具礼品厂,,,汕头市澄海区承宜玩具礼品厂 聯絡資料,代表,,,,2025-07-11 02:58:20,Yes
619,汕头市龙湖区旭利玩具加工厂,0754-88882620,,在汕头市龙湖区内充公晖业楼B幢3楼,王耿洲,,,,2025-07-11 02:59:07,Yes
620,汕头市澄海区冠积玩具厂,13790858766,,广东汕头市澄海区盐鸿镇国道324线港头路段（原注册地址）‌12,杨振五或其分支机,,,,2025-07-11 02:59:54,Yes
621,汕头市澄海区乐和永业玩具厂,,,汕头市澄海区乐和永业玩具厂 聯絡資料,是李涛,,,,2025-07-11 03:00:41,Yes
622,汕头市澄海区繁周塑料玩具厂,15914749333,15914749333@163.com,汕头市澄海区繁周塑料玩具厂 聯絡資料,为林锡斌,,,,2025-07-11 03:01:28,Yes
623,汕头市澄海区贝迪鸥玩具厂,0754-85808678,,"信息在多个结果中保持一致指向""汕头市澄海区凤翔街道港口秀夫路南""‌3、‌1、‌2",代表的新公司可能,,,,2025-07-11 03:02:15,Yes
624,汕头市澄海区聚佳玩具厂,0754-85892742,,汕头市澄海区凤翔信宁信兴南二直路,陈锡涛,,,,2025-07-11 03:03:03,Yes
625,汕头市澄海区莲下杰挺玩具厂,0754-85168789,,汕头市澄海区莲下杰挺玩具厂 聯絡資料,林杰挺‌12,,,,2025-07-11 03:03:50,Yes
626,深圳市巴宝莉玩具科技有限公司,13729480777,2850175053@qq.com,深圳市龙岗区龙城街道尚景社区龙福路荣超英隆大厦B座B408,和地址后已失效,,,,2025-07-11 03:04:37,Yes
627,汕头市澄海区麒铭乐玩具厂,,,固定在汕头市澄海区凤翔东湖工业区集兴路东侧‌12,是杨楚华,,,,2025-07-11 03:05:24,Yes
628,汕头市学玩艺科技有限公司,91440515,,"信息比较统一：多个来源‌13都指向""汕头市澄海区莲下镇上村村裕民路""",信息在‌37都有,,,,2025-07-11 03:06:11,Yes
629,汕头市澄海区萌牛星玩具有限公司,,699@139.com,在汕头市澄海区广益街道埔美美兴直路8号,是吴森涛‌12,,,,2025-07-11 03:06:59,Yes
630,汕头市澄海区天利达玩具有限公司,0754-89313364,281522028@qq.com,补充‌：广益街道登峰路北侧奥佳华商务楼5楼（招聘信息地址）‌5,是陈建彬,,,,2025-07-11 03:07:46,Yes
631,汕头市澄海区朋友圈玩具有限公司,13553353210,13553353210@qq.com,汕头市澄海区朋友圈玩具有限公司 聯絡資料,陈秋钿‌24,,,,2025-07-11 03:08:33,Yes
632,广东新华荣玩具,0754-86988852,,‌1提到汕头澄海区的新华荣玩具,,,,,2025-07-11 03:09:20,Yes
633,汕头市安丽莉玩具实业有限公司,13750402898,994991456@qq.com,‌：汕头市澄海区溪南镇银北村银东工业区凤东路21号（第一分公司）‌517,,,,,2025-07-11 03:10:07,Yes
634,汕头市澄海区文艺玩具有限公司,0754-85355322,2853295200@qq.com,汕头市澄海区文艺玩具有限公司 聯絡資料,陈旭文‌1、注册,,,,2025-07-11 03:10:55,Yes
635,东莞埃内斯礼品有限公司,0769-81095780,bzhu@enesco.com,是东莞市常平镇常平大道19号骏宏广场3栋801室‌13,是陈泰仁,,,,2025-07-11 03:11:42,Yes
636,广州佳晨信息科技有限公司,13626209008,298160@qq.com,信息高度统一：广州市番禺区洛浦街厦滘村南路35号厦滘商厦14层1号楼1430‌13,,,,,2025-07-11 03:12:29,Yes
637,晋江市步步乐儿童用品有限公司,13850718518,,福建省泉州市晋江市罗山街道梧垵社区洋柄218号三楼,李爱民,,,,2025-07-11 03:13:16,Yes
638,晋江卡趣玩具有限公司,0579-85937060,403600289@qq.com,福建省泉州市晋江市永和镇坂头村第五片区85号,为蔡明星,,,,2025-07-11 03:14:04,Yes
639,天津优艾斯商贸有限公司,13920881003,598707399@qq.com,‌：天津市津南区双港镇双港工业区慧科道与睿科道交口(睿科道10号)研创产业园12号楼-1,、注册资本、成立,,,,2025-07-11 03:14:51,Yes
640,漯河市罗弗文具制造有限公司,0395-2682366,market@loufor.com,在河南省漯河市经济技术开发区轻工食品工业园燕山路56号,,,,,2025-07-11 03:15:38,Yes
641,上海旻诗国际贸易有限公司,,,中国(上海)自由贸易试验区临港新片区丽正路1628号4幢1-2层,,,,,2025-07-11 03:16:25,Yes
642,浙江乐乐鱼婴童用品有限公司,82474703,82474703@qq.com,浙江省温州市瑞安市南滨街道远航路666号,是阮积海‌7,,,,2025-07-11 03:17:12,Yes
643,汕头市澄海区新力星玩具厂,13923919801,,汕头市澄海区新力星玩具厂 聯絡資料,信息在多个搜索结,,,,2025-07-11 03:17:59,Yes
644,南京爱平方创意科技有限公司,025-52752898,toi@toiworld.com; 1404577907@qq.com,南京市江宁区秣陵街道利源南路55号秣陵9车间文化创意园C2-103A,,,,,2025-07-11 03:18:47,Yes
645,广东创发塑胶玩具有限公司,13502741938,945671755@qq.com,多次出现“汕头市澄海区广益登峰路北侧”或类似（如‌12）,代表、地址等,,,,2025-07-11 03:19:34,Yes
646,汕头市灵灿动漫科技智造有限公司,,,"在""汕头市澄海区玉潭路人民法院斜对面宏佳大厦5楼""",,,,,2025-07-11 03:20:21,Yes
647,北京中润微知科技发展有限公司,15210583046,15210583046@139.com,在‌4、‌3、‌5等多条记录中一致：北京市房山区长阳镇嘉州水郡225号12层1-1202,,,,,2025-07-11 03:21:08,Yes
648,广州翔丰新材料科技有限公司,13926101218,735585855@qq.com,的搜索结果（如‌12）一致指向广州市从化区鳌头镇宝丰路5号(1#厂房、4#厂房),,,,,2025-07-11 03:21:55,Yes
649,ZURU中国,,,是九龙尖沙咀加连威老道92号幸福中心12楼1-4室,,,,,2025-07-11 03:22:43,Yes
650,万代玩具（深圳）有限公司广州分公司,0755-25156300,ravenwu@bandaisz.com.cn; emilyhuang@bandaisz.com.cn,广州市越秀区越华路112号1201房自编01至05单元‌12,‌：NAKAMU,,,,2025-07-11 03:23:30,Yes
651,西安教育文化数码有限责任公司,81881478,,西安市高新区锦业路69号创业园五洲科技研发中心C区212号,,,,,2025-07-11 03:24:17,Yes
652,汕头市澄海区汇森玩具厂,13715938521,,汕头市澄海区汇森玩具厂在莲下镇北村中区11巷18号‌23,为许伟育,,,,2025-07-11 03:25:04,Yes
653,廊坊市永贺乐器股份有限公司,0316-2555907,yonghe@lfyhyq.com,"这个信息直接来自企业官网且标注""可信程度较高""",信息‌410确认,,,,2025-07-11 03:25:52,Yes
654,汕头市澄海区信迪工艺玩具厂,13433800444,xinditoys@163.com; 7@163.com,广东省汕头市澄海区广益街道新乡社区新北路3巷1号（工商注册地址）‌12,陈泽琴的名字在多,,,,2025-07-11 03:26:39,Yes
655,汕头市澄海区柏丰玩具厂,,,汕头市澄海区柏丰玩具厂 聯絡資料,）+,,,,2025-07-11 03:27:26,Yes
656,汕头市澄海区威奇玩具厂,0754-85630823,,"不同：""汕头市澄海区广益街道埔美美新区18巷20号第四层""",是陈泽雄,,,,2025-07-11 03:28:13,Yes
657,汕头市澄海区奥斯妙玩具厂,0754-85403915,13631520410@139.com,汕头市澄海区奥斯妙玩具厂 聯絡資料,确实是邵壁坤,,,,2025-07-11 03:29:00,Yes
658,上海咔咻智能科技有限公司,021-39946773,2851017004@qq.com; 404050236@qq.com,固定在嘉定区叶城路1288号6幢J2826室,是宋翔,,,,2025-07-11 03:29:48,Yes
659,东莞市世瑞产品设计有限公司,0769-85398621,493958706@qq.com,东莞市虎门镇怀德社区怀雅路亮安大厦二期11楼,王祖力仍活跃于关,,,,2025-07-11 03:30:35,Yes
660,汕头市澄海区轩嘉达玩具厂,0754-85862097,,汕头市澄海区轩嘉达玩具厂 聯絡資料,,,,,2025-07-11 03:31:22,Yes
661,东莞市奇正创意文化发展有限公司,0769-83344558,77783095@qq.com,"的搜索结果都指向""广东省东莞市松山湖园区晨夕路1号24栋1202室""",李亚琳的联系方式,,,,2025-07-11 03:32:09,Yes
662,青岛海利伟工艺有限公司,0532-57210030,xiaolaosu077@126.com,‌山东省青岛市莱西市经济开发区九江路88号‌‌13,‌：杨明海（20,,,,2025-07-11 03:32:56,Yes
663,福建力利实业有限公司,0595-85712376,hr02@chinalili.com; 53791865@qq.com,在晋江市灵源街道大山后麒麟路191号,许永定的联系电话,,,,2025-07-11 03:33:43,Yes
664,汕头市澄海区威盛达玩具厂,13809677934,932994195@qq.com; 3104394577@qq.com,汕头市澄海区威盛达玩具厂 聯絡資料,,,,,2025-07-11 03:34:31,Yes
665,汕头市澄海区红马玩具厂,0754-85892742,,"地址都指向""汕头市澄海区凤翔街道东湖洪厝洲片区""‌12",信息,,,,2025-07-11 03:35:18,Yes
666,汕头市澄海区恒捷玩具厂,,,在“汕头市澄海区上华镇东林美村华东路抽水机片第23号”,作为核心联络信息,,,,2025-07-11 03:36:05,Yes
667,贝恩施（深圳）科技股份有限公司,0755-29594499,,在两个来源略有差异：U3栋510室‌8和U3栋101室‌9,,,,,2025-07-11 03:36:52,Yes
668,山东喜高婴童用品有限公司,,,和其他来源有细微差异（新华路vs俄黄路）,是顾召涛‌14,,,,2025-07-11 03:37:40,Yes
669,汕头市澄海区君发玩具厂,13433834077,,信息在多处高度重合：广益街道华富华景园33幢6号5层‌23,,,,,2025-07-11 03:38:27,Yes
670,汕头市澄海区长星玩具厂,,,‌3和‌4说地址是“汕头市澄海区广益街道龙田湖仔片6号1-2楼”,,,,,2025-07-11 03:39:14,Yes
671,杭州环宇企业（集团）有限公司,0571-63341888,info@hygroup.cn,在杭州市富阳区东洲街道东桥路58号4层416室,‌：徐林军‌23,,,,2025-07-11 03:40:01,Yes
672,塞伦斯玩具（上海）有限公司,2286668908,2286668908@qq.com,在上海市闵行区虹梅南路1755号1幢1层,‌：周志凰‌12,,,,2025-07-11 03:40:48,Yes
673,汕头市昕乐贝玩具有限公司,0754-85515757,,中山市小榄镇乐贝玩具行_工商信息_信用报告_财务报表_电话地址查询-天眼查,,,,,2025-07-11 03:41:35,Yes
674,汕头市澄海区润林玩具有限公司,,,在汕头市澄海区上华镇湖心村夏岛路北侧,,,,,2025-07-11 03:42:23,Yes
675,汕头市澄海区凯东繁塑胶玩具厂,0754-85731734,,汕头市澄海区凯东繁塑胶玩具厂 聯絡資料,为邱东永”,,,,2025-07-11 03:43:10,Yes
676,汕头市澄海区亿泰玩具厂,,,‌地址‌：汕头市澄海区凤翔街道东湖水墘片区 ‌56,手机；而蔡少铧的,,,,2025-07-11 03:43:57,Yes
677,汕头市澄海区梓育玩具厂,13542883219,,差异‌：存在“溪南镇”与“莲上镇”的注册地址记录冲突,为杜梓龙,,,,2025-07-11 03:44:44,Yes
678,汕头市澄海区贝育嘉玩具厂,2788029005,2788029005@qq.com,汕头市澄海区莲下镇立德村沙田中路3横中段（主地址）沙田南路（分地址,余冰如,,,,2025-07-11 03:45:31,Yes
679,汕头市澄海区莲下培智玩具厂,0754-85165913,,是汕头市澄海区莲下镇下村排沟墘路16号,蔡文满出现在‌1,,,,2025-07-11 03:46:18,Yes
680,汕头市黑科智能科技有限公司,,1@bkktoys.com,是汕头市澄海区凤翔街道港口东港路中段(自主承诺申报),,,,,2025-07-11 03:47:06,Yes
681,汕头市澄海区睿达丰玩具厂,0754-85325122,,是汕头市澄海区溪南镇梅洲村水南路南侧,陈文健,,,,2025-07-11 03:47:53,Yes
682,汕头市澄海区旭茂玩具厂,86373080,,地址在莲下镇上村村兴业中路——这个地址与其他结果都不同,陈绿钗,,,,2025-07-11 03:48:40,Yes
683,汕头市澄海区贝安利玩具厂,,,汕头市澄海区贝安利玩具厂 聯絡資料,,,,,2025-07-11 03:49:27,Yes
684,汕头市澄海区卡斯玩具有限公司,,,在汕头市澄海区广益街道埔美美新区26巷27号第一层,代表是陈启煌,,,,2025-07-11 03:50:14,Yes
685,汕头市澄海区皇龙玩具厂,13433822125,,汕头市澄海区凤翔街道昆美湖兴9路东6号‌2,,,,,2025-07-11 03:51:02,Yes
686,潮州市湘桥区优信玩具厂,,,‌：潮州市湘桥区铁铺镇溪头村慧莲路南自编2号加工场‌13,或者主要负责人接,,,,2025-07-11 03:51:49,Yes
687,汕头市澄海区小月亮玩具厂,15815280887,,‌汕头市澄海区益骏玩具厂‌：地址广益街道埔美美乐区4巷14号,）‌12,,,,2025-07-11 03:52:36,Yes
688,汕头市澄海区润盛玩具厂,15815196668,,汕头市澄海区润盛玩具厂 聯絡資料,陈壮雄）位于莱美,,,,2025-07-11 03:53:23,Yes
689,汕头市澄海区必乐玩具厂,,,在汕头市澄海区凤翔街道东湖工业区关德路片区,为蔡沛洲,,,,2025-07-11 03:54:10,Yes
690,饶平县乐智玩具有限公司,18933495251,,多个结果一致显示地址在“饶平县钱东镇灰寨村下尾头”,,,,,2025-07-11 03:54:57,Yes
691,汕头市澄海区小贝尔玩具厂,13414092333,,在汕头市澄海区莲上镇涂城村工业区二路东段北侧与工业大道交界,是杜志强,,,,2025-07-11 03:55:45,Yes
692,汕头市优美玩具有限公司,0754-85739921,858953388@qq.com,‌注册地址‌：汕头市澄海区凤翔街道莱美路南侧凤新牛溪底工业区‌12,‌：钟文龙‌18,,,,2025-07-11 03:56:32,Yes
693,汕头市全冠传媒有限公司,13422475882,13422475882@139.com,是“汕头市龙湖区外砂镇内陇工业区仙洲路2横1号”,,,,,2025-07-11 03:57:19,Yes
694,汕头市金尚鹿玩具实业有限公司,13715975085,13715975085@139.com,汕头市金尚鹿玩具实业有限公司 聯絡資料,电话；若是求职则,,,,2025-07-11 03:58:06,Yes
695,汕头市达高玩具实业有限公司,0754-85835711,785961040@qq.com,"""汕头市澄海区上华镇湖心村夏岛路中段""",,,,,2025-07-11 03:58:53,Yes
696,汕头市中杰科教玩具实业有限公司,13433384644,3004131980@qq.com,汕头市中杰科教玩具实业有限公司 聯絡資料,/負責人‌：葉偉,,,,2025-07-11 03:59:40,Yes
697,汕头市天艺玩具实业有限公司,91440515,jackson@topskyco.com,是“汕头市澄海区广益街道埔美阜安路中段” ‌1、‌3、‌6,是林彦侠,,,,2025-07-11 04:00:28,Yes
698,汕头市澄海区莲下神洲塑料工艺制品厂,0754-85161261,1057400955@qq.com,汕头市澄海区莲下神洲塑料工艺制品厂 聯絡資料,的信息差异：‌1,,,,2025-07-11 04:01:15,Yes
699,汕头市佳诚塑胶玩具有限公司,2885613388,2885613388@qq.com,注册地址在汕头市澄海区莲下镇金鸿公路东侧鸿利工业区‌12,是蔡易桦,,,,2025-07-11 04:02:02,Yes
700,汕头市澄海区永骏科技实业有限公司,13825853811,,"在所有工商备案信息‌12中高度一致指向""澄华街道上窖沙田/工业区7路23号""",‌：江惠芝（兼任,,,,2025-07-11 04:02:49,Yes
701,汕头市澄海区正博科教文化有限公司,0754-85825608,xpc5111616@163.com,‌：汕头市澄海区广益街道龙田新益路西8横8号B幢（工商注册地址）‌24,和地址都不同,,,,2025-07-11 04:03:36,Yes
702,汕头市澄海区群隆塑胶制品有限公司,13531267838,2627169353@qq.com; 465600570@qq.com,"在""汕头市澄海区凤翔街道大埔堀风台墩1巷西8号""",林友杰联系方式,,,,2025-07-11 04:04:23,Yes
703,汕头市澄海区莲下东邦玩具厂,86-754-8586936886-7,s@stdbtoys.com; 1041714290@qq.com; 290@qq.com,汕头市澄海区莲下东邦玩具厂 聯絡資料,是蔡邦乐‌12,,,,2025-07-11 04:05:11,Yes
704,Playbox AB,26466903,,"是""瑞典艾尔姆胡尔特市Spangatan街4号""",,,,,2025-07-11 04:05:58,Yes
705,山东三和玩具股份有限公司,0539-7908088,llw@sanhetoy.cn,存在两种表述：多数显示“振兴路东段(振兴路以北,/董事长）‌17,,,,2025-07-11 04:06:45,Yes
706,义乌侨艺玩具有限公司,15167990630,463904884@qq.com,"与生产地址不一致：多个权威平台（天眼查‌1、企查查‌2、百度企业信用‌3）显示注册地址在""北苑街道春晗二区""",姓名取交叉验证最,,,,2025-07-11 04:07:32,Yes
707,永康利泽维工贸有限公司,,887@qq.com,永康利泽维工贸有限公司 聯絡資料,朱聪的电话136,,,,2025-07-11 04:08:19,Yes
708,浙江爱升婴童用品股份有限公司,0575-81288991,zhangyiming@zhaos.net; s@zhaos.net; asweets@zhaos.net,浙江省上浦镇工业区的总部地址见于‌1、‌5、‌6等6处来源,‌：赵福建,,,,2025-07-11 04:09:07,Yes
709,佛山市欧儿玩具有限公司,,,在佛山市南海区桂城街道永安南路64号第三层‌12,也变更为梁洪波,,,,2025-07-11 04:09:54,Yes
710,我你他环球有限公司,0852-23456001,,香港九龙尖沙咀东科学馆道1号康达大厦南塔806室,,,,,2025-07-11 04:10:41,Yes
711,恒顺国际发展有限公司,755-26642315,,‌：香港荃湾海盛路3号TML大厦8楼D3室（UNIT D3,,,,,2025-07-11 04:11:28,Yes
712,峨眉山市伊心乐源动漫有限公司,91511181,yanqiu@esinstoy.com; i@esinstoy.com; i@easintoy.com,‌: 多个来源一致给出地址: 峨眉山市符溪镇创客梦工厂园区内,,,,,2025-07-11 04:12:15,Yes
713,上海辰太儿童用品有限公司,021-67689735,3140937690@qq.com,信息很统一：上海市松江区新桥镇九新公路2888号2幢B区3层G座在12条记录里完全一致‌12,陈飞敏的名字出现,,,,2025-07-11 04:13:02,Yes
714,杭州智邦玩具厂,13738157603,183781752@qq.com,杭州智邦玩具厂 - 企业股权穿透图 - 企业关系信息查询 - 爱企查,信息方便用户正式,,,,2025-07-11 04:13:49,Yes
715,义乌市超其特玩具工艺汕头市澄海区新成玩具厂品有限公司,913307827125,188751126@qq.com,义乌市超其特玩具工艺汕头市澄海区新成玩具厂品有限公司 聯絡資料,叫龚英红‌12,,,,2025-07-11 04:14:37,Yes
716,宁波智悦婴童用品有限公司,18158206089,47749254@qq.com; 96@qq.com,看起来用户可能在寻求商业合作或咨询渠道,,,,,2025-07-11 04:15:24,Yes
717,奥光动漫股份有限公司,18958808625,toy@chinatopbright.com,后者在工商备案信息中出现频次更高,,,,,2025-07-11 04:16:11,Yes
718,汕头市澄海区新成玩具厂,,,在澄华街道下窖通平路西四巷18号七楼,是吕明明,,,,2025-07-11 04:16:58,Yes
719,汕头市澄海区娜比儿玩具工艺厂,0754-85837665,,"""汕头市澄海区澄华街道西门外环西路老抽纱厂三楼""",）‌19,,,,2025-07-11 04:17:45,Yes
720,临沂市奥强体育用品有限公司,0539-8060828,770978140@qq.com,存在两个版本：大山路与宏大路交汇处体育用品城8号楼136号（‌6、‌7等）和琅琊王璐小商品城31号楼1038室（‌1、‌8）,是刘明旭,,,,2025-07-11 04:18:32,Yes
721,义乌佰斯迪威玩具有限公司,15267342709,13516892332@qq.com,信息高度一致：浙江省义乌市江东街道青口工业区东苑路37号4楼^[1-3]‌56,吴高瑛还控股义乌,,,,2025-07-11 04:19:20,Yes
722,汕头市龙湖区嘉尼迪玩具厂,15815149094,,汕头市龙湖区嘉尼迪玩具厂 聯絡資料,,,,,2025-07-11 04:20:07,Yes
723,汕头市澄海区华驰玩具厂,,,汕头市澄海区溪南镇仙市村新美路东神凤路南侧(自主承诺申报),代表杜冬媛,,,,2025-07-11 04:20:54,Yes
724,汕头市澄海区凤翔安达塑胶玩具厂,0754-85506288,andatoys@163.com,汕头市澄海区凤翔安达塑胶玩具厂 聯絡資料,（从,,,,2025-07-11 04:21:41,Yes
725,深圳市电学小子文化科教有限公司,18929307218,218@163.com; 82@qq.com; 18929307218@163.com,在深圳市龙岗区南湾街道下李朗社区香叶路3号第2栋荣丰工业园办公楼一单元309,为杨飞（来自‌1,,,,2025-07-11 04:22:28,Yes
726,深圳市福田区启业星玩具厂,13553358185,,信息倒是很一致：所有结果‌12都指向福田区华强北街道上步工业区南方大厦3楼3271,许曼洁的信息‌5,,,,2025-07-11 04:23:16,Yes
727,汕头市澄海区英宝益智游戏类有限公司,0754-85512589,zhaopin@top-racer.com; 312411410@qq.com,汕头市澄海区莱美工业区兴业西二路,,,,,2025-07-11 04:24:03,Yes
728,汕头市澄海区凤翔骏华塑胶工艺厂,13417138111,,地址：汕头市澄海区凤新二路凤新工业区内,,,,,2025-07-11 04:24:50,Yes
729,汕头市澄海区石德塑料玩具厂,13417138990,,信息有两个版本：早期的埔美港厦路口(‌1、‌4)和后来的登峰路广峰工业区(‌7、‌3、‌4),,,,,2025-07-11 04:25:37,Yes
730,汕头市盛嘉塑料工艺有限公司,0754-85891571,20814957@qq.com,"信息比较统一：‌1到‌4都指向""汕头市澄海区凤翔莱美工业区兴业西二路""",陈晓扬是主要联系,,,,2025-07-11 04:26:24,Yes
731,南京樱之铭纺织有限公司,025-85866416,3005228302@qq.com,‌：以最新工商登记‌17的建邺区嘉陵江东街地址为准,,,,,2025-07-11 04:27:11,Yes
732,Spin Master / 斯平玛斯特（东莞）玩具有限公司,0769-8108,,是广东省东莞市常平镇港建路136号1栋801室‌12,,,,,2025-07-11 04:27:59,Yes
733,苏州工业园区若态科技有限公司,0512-62621632,Celina.wang@robotime.com; cs@robotime.com; sammi.yao@robotime.com,信息在‌3中比较完整：苏州工业园区星湖街328号崇文路国华大厦A202,‌：郭华根‌34,,,,2025-07-11 04:28:46,Yes
734,德怡（宁波）品牌管理发展有限公司,0574-86825,Sharon.Wen@mail.hape.com,浙江省宁波市北仑区梅山大道商务中心十一号办公楼2882室,是PETER,,,,2025-07-11 04:29:33,Yes
735,汕头市澄海区壹陆捌玩具实业有限公司,13531276187,,"在""汕头市澄海区凤翔街道洲畔社区透寮村透东路旁""",及持股60%的情,,,,2025-07-11 04:30:20,Yes
736,浙江商博士品牌管理有限公司,91330782,434723301@qq.com,都指向义乌市北苑工业区丹晨一路7号,代表‌23,,,,2025-07-11 04:31:07,Yes
737,上海大圣贸易有限公司,86-021-52666650-8089,g@163.com; shcw02@365toys.com; krxujg@163.com; 88@163.com,上海市嘉定工业区叶城路925号B区4幢J2858室,代表虞逸飘,,,,2025-07-11 04:31:54,Yes
738,杰挺玩具,,,首先注意到有两家名称相似的企业：汕头市澄海区莲下杰挺玩具厂和宁波杰挺国际贸易有限公司,,,,,2025-07-11 04:32:42,Yes
739,东莞昇展塑胶制品有限公司,0769-81879388,,用户应该是在寻找合作或业务联系的方式,黄各麟在‌12中,,,,2025-07-11 04:33:29,Yes
740,贝曼创意科技（东莞）有限公司,13809280025,13809280025@139.com,‌：广东省东莞市松山湖园区科技四路16号1栋2103室‌12,陈日明（‌12）,,,,2025-07-11 04:34:16,Yes
741,宁波市葛兰达电子商务有限公司,0574-83008526,felicia@gamelandcn.com; yuki@hch-china.com,‌：浙江省宁波市鄞州区湖下路22号F1017-F1018‌26,,,,,2025-07-11 04:35:03,Yes
742,浙江冠艺玩具有限公司,0578-5372211,25531640@qq.com; 245836642@qq.com,"所有搜索结果都指向""浙江省丽水市云和县白龙山街道杨柳河路129号""‌14",‌12是官方联系,,,,2025-07-11 04:35:50,Yes
743,扬州市腾龙工艺品有限公司,0514-87637653,2438380096@qq.com,江苏省扬州市广陵区沙头镇创业路108号,李孝龙联系方式）,,,,2025-07-11 04:36:38,Yes
744,徐州晨曦工艺品有限公司,0516-8995,hu@139.com,徐州晨曦工艺品有限公司 聯絡資料,,,,,2025-07-11 04:37:25,Yes
745,万童时代文化有限公司,0755-8325,yuki.gao@wekids.com,部分需要特别注意：2023年9月后公司从布吉街道搬迁至龙岗区南湾街道丹竹头社区草堆街9号D栋509‌58,田园的信息在多个,,,,2025-07-11 04:38:12,Yes
746,上海灏贝模型科技有限公司,,,‌（2021年12月更新）：上海市闵行区苏召路1628号‌25,可能效率更高,,,,2025-07-11 04:38:59,Yes
747,汕头市诺思图工艺实业有限公司,18033382731,info@nosto.cc,位于汕头市龙湖区龙盛工业区盛业四街22号2楼东侧之一,为李海生‌34,,,,2025-07-11 04:39:46,Yes
748,汕头市联高玩具实业有限公司,0754-87210027,2853615117@qq.com,在多个高可信度来源中一致指向澄海区凤翔街道头份村荣南路管区旁（头份老溪底）‌12,结果11显示的旧,,,,2025-07-11 04:40:34,Yes
749,汕头市澄海区兴成玩具厂,,,汕头市澄海区广益街道新乡社区新中路1巷1号2楼,陈春伟（来自‌1,,,,2025-07-11 04:41:21,Yes
750,汕头市澄海区鹏荣玩具厂,0754-85163842,,汕头市澄海区鹏荣玩具厂 聯絡資料,是陈广裕,,,,2025-07-11 04:42:08,Yes
751,汕头市澄海区金利宝玩具厂,86-754-8586936886-7,,‌12都指向莲上镇永新村大车尾工业区永兴路10号,/经营者：余淳杰,,,,2025-07-11 04:42:55,Yes
752,澄海长星玩具厂,,,"先梳理关键点：用户要的是""澄海长星玩具厂""而非名称相似的""汕头市长星玩具实业有限公司""",,,,,2025-07-11 04:43:42,Yes
753,启源玩具,0754-85105468,jacky@kidseason.com; 1481823348@qq.com,‌：广东省汕头市澄海区澄海区（具体街道未详）‌117,‌：汪春强,,,,2025-07-11 04:44:29,Yes
